event_name,event_date,fight_url
UFC Fight Night: Fiziev vs. Torres,06/27/2026,http://ufcstats.com/fight-details/c13dc0cccef263f7
UFC Fight Night: Fiziev vs. Torres,06/27/2026,http://ufcstats.com/fight-details/012c307c9d446c4d
UFC Fight Night: Fiziev vs. Torres,06/27/2026,http://ufcstats.com/fight-details/809814f03ff3140c
UFC Fight Night: Fiziev vs. Torres,06/27/2026,http://ufcstats.com/fight-details/81cde317c156723b
UFC Fight Night: Fiziev vs. Torres,06/27/2026,http://ufcstats.com/fight-details/d83294b031502177
UFC Fight Night: Fiziev vs. Torres,06/27/2026,http://ufcstats.com/fight-details/35985895d4ef321e
UFC Fight Night: Fiziev vs. Torres,06/27/2026,http://ufcstats.com/fight-details/6a35ff33b8597904
UFC Fight Night: Fiziev vs. Torres,06/27/2026,http://ufcstats.com/fight-details/48b1ee7ab45add4c
UFC Fight Night: Fiziev vs. Torres,06/27/2026,http://ufcstats.com/fight-details/5e7f4ba1210f433d
UFC Fight Night: Fiziev vs. Torres,06/27/2026,http://ufcstats.com/fight-details/1a7119f3996b5635
UFC Fight Night: Fiziev vs. Torres,06/27/2026,http://ufcstats.com/fight-details/0e60ab32f3d03929
UFC Fight Night: Fiziev vs. Torres,06/27/2026,http://ufcstats.com/fight-details/ae0a91c8f92f4758
UFC Fight Night: Fiziev vs. Torres,06/27/2026,http://ufcstats.com/fight-details/f1cb2e7ef096ec7c
UFC Fight Night: Kape vs. Horiguchi,06/20/2026,http://ufcstats.com/fight-details/33afdd7ad43a2756
UFC Fight Night: Kape vs. Horiguchi,06/20/2026,http://ufcstats.com/fight-details/afc021700481ac4e
UFC Fight Night: Kape vs. Horiguchi,06/20/2026,http://ufcstats.com/fight-details/aaec28fa3c0c576d
UFC Fight Night: Kape vs. Horiguchi,06/20/2026,http://ufcstats.com/fight-details/e4849375d1949c74
UFC Fight Night: Kape vs. Horiguchi,06/20/2026,http://ufcstats.com/fight-details/571a3eabff5c7ba7
UFC Fight Night: Kape vs. Horiguchi,06/20/2026,http://ufcstats.com/fight-details/17d31249c9ab18af
UFC Fight Night: Kape vs. Horiguchi,06/20/2026,http://ufcstats.com/fight-details/c0980a613f24accd
UFC Fight Night: Kape vs. Horiguchi,06/20/2026,http://ufcstats.com/fight-details/3b4803afa824fea3
UFC Fight Night: Kape vs. Horiguchi,06/20/2026,http://ufcstats.com/fight-details/8b809ba1880aded0
UFC Fight Night: Kape vs. Horiguchi,06/20/2026,http://ufcstats.com/fight-details/6658fe4531c86674
UFC Fight Night: Kape vs. Horiguchi,06/20/2026,http://ufcstats.com/fight-details/b23a1a5d35eb438a
UFC Fight Night: Kape vs. Horiguchi,06/20/2026,http://ufcstats.com/fight-details/9efa4de316b8bf43
UFC Freedom 250,06/14/2026,http://ufcstats.com/fight-details/7208e40818401e88
UFC Freedom 250,06/14/2026,http://ufcstats.com/fight-details/5727d5be8c373346
UFC Freedom 250,06/14/2026,http://ufcstats.com/fight-details/60de0423ae6ed097
UFC Freedom 250,06/14/2026,http://ufcstats.com/fight-details/30cdb851f6c63444
UFC Freedom 250,06/14/2026,http://ufcstats.com/fight-details/9a9b30b3165b62e4
UFC Freedom 250,06/14/2026,http://ufcstats.com/fight-details/00e8d4b961a65d21
UFC Freedom 250,06/14/2026,http://ufcstats.com/fight-details/127ba4a1ccb3d4a6
UFC Fight Night: Muhammad vs. Bonfim,06/06/2026,http://ufcstats.com/fight-details/5c69b019e6deee41
UFC Fight Night: Muhammad vs. Bonfim,06/06/2026,http://ufcstats.com/fight-details/419fff06f338f5c6
UFC Fight Night: Muhammad vs. Bonfim,06/06/2026,http://ufcstats.com/fight-details/58ffa2dac4f2e7d0
UFC Fight Night: Muhammad vs. Bonfim,06/06/2026,http://ufcstats.com/fight-details/c47796e11a801e12
UFC Fight Night: Muhammad vs. Bonfim,06/06/2026,http://ufcstats.com/fight-details/bfe4950b3de83e9c
UFC Fight Night: Muhammad vs. Bonfim,06/06/2026,http://ufcstats.com/fight-details/5d2eedd05081ed23
UFC Fight Night: Muhammad vs. Bonfim,06/06/2026,http://ufcstats.com/fight-details/90940d93d6e0998f
UFC Fight Night: Muhammad vs. Bonfim,06/06/2026,http://ufcstats.com/fight-details/20d74ed23d3e9b3a
UFC Fight Night: Muhammad vs. Bonfim,06/06/2026,http://ufcstats.com/fight-details/98e77712f99956ff
UFC Fight Night: Muhammad vs. Bonfim,06/06/2026,http://ufcstats.com/fight-details/44cfbb8c3c356c65
UFC Fight Night: Muhammad vs. Bonfim,06/06/2026,http://ufcstats.com/fight-details/a6b211d8dab5edec
UFC Fight Night: Muhammad vs. Bonfim,06/06/2026,http://ufcstats.com/fight-details/b0474597b2c60482
UFC Fight Night: Song vs. Figueiredo,05/30/2026,http://ufcstats.com/fight-details/423f32dd018ac218
UFC Fight Night: Song vs. Figueiredo,05/30/2026,http://ufcstats.com/fight-details/a23d84f15207e459
UFC Fight Night: Song vs. Figueiredo,05/30/2026,http://ufcstats.com/fight-details/f74e4afdf6ae29d1
UFC Fight Night: Song vs. Figueiredo,05/30/2026,http://ufcstats.com/fight-details/00959e29e4a10e26
UFC Fight Night: Song vs. Figueiredo,05/30/2026,http://ufcstats.com/fight-details/c1c9dfd0c0952f18
UFC Fight Night: Song vs. Figueiredo,05/30/2026,http://ufcstats.com/fight-details/7e8749cbf32ef1f8
UFC Fight Night: Song vs. Figueiredo,05/30/2026,http://ufcstats.com/fight-details/f6d09973de0f83e7
UFC Fight Night: Song vs. Figueiredo,05/30/2026,http://ufcstats.com/fight-details/bc0b3c16246e0d1d
UFC Fight Night: Song vs. Figueiredo,05/30/2026,http://ufcstats.com/fight-details/3bc0190fb17ba42f
UFC Fight Night: Song vs. Figueiredo,05/30/2026,http://ufcstats.com/fight-details/224dce2c0b03e7eb
UFC Fight Night: Song vs. Figueiredo,05/30/2026,http://ufcstats.com/fight-details/3f719885c9916e06
UFC Fight Night: Song vs. Figueiredo,05/30/2026,http://ufcstats.com/fight-details/34d5ec676fb5bce3
UFC Fight Night: Song vs. Figueiredo,05/30/2026,http://ufcstats.com/fight-details/370ff29489150560
UFC Fight Night: Allen vs. Costa,05/16/2026,http://ufcstats.com/fight-details/e4aa608124896794
UFC Fight Night: Allen vs. Costa,05/16/2026,http://ufcstats.com/fight-details/fc1266e2892ed111
UFC Fight Night: Allen vs. Costa,05/16/2026,http://ufcstats.com/fight-details/ecb7ff543dd41bf8
UFC Fight Night: Allen vs. Costa,05/16/2026,http://ufcstats.com/fight-details/57bd683efc797fc1
UFC Fight Night: Allen vs. Costa,05/16/2026,http://ufcstats.com/fight-details/a6ec8573a9d38c51
UFC Fight Night: Allen vs. Costa,05/16/2026,http://ufcstats.com/fight-details/ec32745308e2b055
UFC Fight Night: Allen vs. Costa,05/16/2026,http://ufcstats.com/fight-details/6242cda790f2085d
UFC Fight Night: Allen vs. Costa,05/16/2026,http://ufcstats.com/fight-details/c9e0aa88afb81dab
UFC Fight Night: Allen vs. Costa,05/16/2026,http://ufcstats.com/fight-details/5f7111b982bcf6e3
UFC Fight Night: Allen vs. Costa,05/16/2026,http://ufcstats.com/fight-details/48cb604345f11766
UFC Fight Night: Allen vs. Costa,05/16/2026,http://ufcstats.com/fight-details/b98ead4eff6bf872
UFC Fight Night: Allen vs. Costa,05/16/2026,http://ufcstats.com/fight-details/b482d4452e4d0eee
UFC Fight Night: Allen vs. Costa,05/16/2026,http://ufcstats.com/fight-details/39417b7d07c2fd83
UFC 328: Chimaev vs. Strickland,05/09/2026,http://ufcstats.com/fight-details/70f1621080b3435c
UFC 328: Chimaev vs. Strickland,05/09/2026,http://ufcstats.com/fight-details/c85b530861145935
UFC 328: Chimaev vs. Strickland,05/09/2026,http://ufcstats.com/fight-details/22ba4f1b0aafbf82
UFC 328: Chimaev vs. Strickland,05/09/2026,http://ufcstats.com/fight-details/845b8653f9cf839c
UFC 328: Chimaev vs. Strickland,05/09/2026,http://ufcstats.com/fight-details/1158a27a1a04b971
UFC 328: Chimaev vs. Strickland,05/09/2026,http://ufcstats.com/fight-details/770c5302e32916ea
UFC 328: Chimaev vs. Strickland,05/09/2026,http://ufcstats.com/fight-details/f88dc6e0c29cff1d
UFC 328: Chimaev vs. Strickland,05/09/2026,http://ufcstats.com/fight-details/ffcb47e17eebe6a6
UFC 328: Chimaev vs. Strickland,05/09/2026,http://ufcstats.com/fight-details/e50857173607d631
UFC 328: Chimaev vs. Strickland,05/09/2026,http://ufcstats.com/fight-details/9d35723a53749931
UFC 328: Chimaev vs. Strickland,05/09/2026,http://ufcstats.com/fight-details/303018d7459323b4
UFC 328: Chimaev vs. Strickland,05/09/2026,http://ufcstats.com/fight-details/1f5d0b106385b2ac
UFC 328: Chimaev vs. Strickland,05/09/2026,http://ufcstats.com/fight-details/e92d89cb2d69235e
UFC Fight Night: Della Maddalena vs. Prates,05/02/2026,http://ufcstats.com/fight-details/eb6d9fef6c374830
UFC Fight Night: Della Maddalena vs. Prates,05/02/2026,http://ufcstats.com/fight-details/5c7c38dece435cde
UFC Fight Night: Della Maddalena vs. Prates,05/02/2026,http://ufcstats.com/fight-details/afec383a96893ec5
UFC Fight Night: Della Maddalena vs. Prates,05/02/2026,http://ufcstats.com/fight-details/cfc884a249141cba
UFC Fight Night: Della Maddalena vs. Prates,05/02/2026,http://ufcstats.com/fight-details/a564219e7a964aa6
UFC Fight Night: Della Maddalena vs. Prates,05/02/2026,http://ufcstats.com/fight-details/2afaa97901d5587c
UFC Fight Night: Della Maddalena vs. Prates,05/02/2026,http://ufcstats.com/fight-details/46181797eb543a0b
UFC Fight Night: Della Maddalena vs. Prates,05/02/2026,http://ufcstats.com/fight-details/1cb0711cd49dd95e
UFC Fight Night: Della Maddalena vs. Prates,05/02/2026,http://ufcstats.com/fight-details/edff38661bf2866b
UFC Fight Night: Della Maddalena vs. Prates,05/02/2026,http://ufcstats.com/fight-details/00bde62cac38e5e9
UFC Fight Night: Della Maddalena vs. Prates,05/02/2026,http://ufcstats.com/fight-details/827c64369b374989
UFC Fight Night: Della Maddalena vs. Prates,05/02/2026,http://ufcstats.com/fight-details/7ac4ae301ed699ab
UFC Fight Night: Della Maddalena vs. Prates,05/02/2026,http://ufcstats.com/fight-details/610a640a0cd81ce5
UFC Fight Night: Sterling vs. Zalal,04/25/2026,http://ufcstats.com/fight-details/f524e42c36028de0
UFC Fight Night: Sterling vs. Zalal,04/25/2026,http://ufcstats.com/fight-details/cb745968bd16bf56
UFC Fight Night: Sterling vs. Zalal,04/25/2026,http://ufcstats.com/fight-details/84951374e4cdc679
UFC Fight Night: Sterling vs. Zalal,04/25/2026,http://ufcstats.com/fight-details/f5aff2f858311fbc
UFC Fight Night: Sterling vs. Zalal,04/25/2026,http://ufcstats.com/fight-details/348de8e364ecf041
UFC Fight Night: Sterling vs. Zalal,04/25/2026,http://ufcstats.com/fight-details/7e551ddb1494a45f
UFC Fight Night: Sterling vs. Zalal,04/25/2026,http://ufcstats.com/fight-details/67f24cf244134661
UFC Fight Night: Sterling vs. Zalal,04/25/2026,http://ufcstats.com/fight-details/ef1cd6371a3f18e0
UFC Fight Night: Sterling vs. Zalal,04/25/2026,http://ufcstats.com/fight-details/dcfd594b68ff5ae1
UFC Fight Night: Sterling vs. Zalal,04/25/2026,http://ufcstats.com/fight-details/d421f3cd158fd055
UFC Fight Night: Sterling vs. Zalal,04/25/2026,http://ufcstats.com/fight-details/c7fb90f1355291e4
UFC Fight Night: Sterling vs. Zalal,04/25/2026,http://ufcstats.com/fight-details/2e7f8d0ad385876d
UFC Fight Night: Sterling vs. Zalal,04/25/2026,http://ufcstats.com/fight-details/0df4f4ac27cf2d26
UFC Fight Night: Burns vs. Malott,04/18/2026,http://ufcstats.com/fight-details/32054bf2b36b0e47
UFC Fight Night: Burns vs. Malott,04/18/2026,http://ufcstats.com/fight-details/b5299e5b946015e5
UFC Fight Night: Burns vs. Malott,04/18/2026,http://ufcstats.com/fight-details/e644218737c1a778
UFC Fight Night: Burns vs. Malott,04/18/2026,http://ufcstats.com/fight-details/5a209522211d7530
UFC Fight Night: Burns vs. Malott,04/18/2026,http://ufcstats.com/fight-details/a661c0bee7c8d5af
UFC Fight Night: Burns vs. Malott,04/18/2026,http://ufcstats.com/fight-details/678440bd8274a18e
UFC Fight Night: Burns vs. Malott,04/18/2026,http://ufcstats.com/fight-details/9fab4b0ad082f670
UFC Fight Night: Burns vs. Malott,04/18/2026,http://ufcstats.com/fight-details/85c7a0f44aa3e10a
UFC Fight Night: Burns vs. Malott,04/18/2026,http://ufcstats.com/fight-details/bae4de7ef8c0769e
UFC Fight Night: Burns vs. Malott,04/18/2026,http://ufcstats.com/fight-details/0b6c13ab8ad7f82b
UFC Fight Night: Burns vs. Malott,04/18/2026,http://ufcstats.com/fight-details/552f7cdaf93e1055
UFC Fight Night: Burns vs. Malott,04/18/2026,http://ufcstats.com/fight-details/32087c183dffcae0
UFC 327: Prochazka vs. Ulberg,04/11/2026,http://ufcstats.com/fight-details/a031f062b7ffefee
UFC 327: Prochazka vs. Ulberg,04/11/2026,http://ufcstats.com/fight-details/aade9d76ac6c6aef
UFC 327: Prochazka vs. Ulberg,04/11/2026,http://ufcstats.com/fight-details/903552edaba48f4a
UFC 327: Prochazka vs. Ulberg,04/11/2026,http://ufcstats.com/fight-details/c4d060cff018979a
UFC 327: Prochazka vs. Ulberg,04/11/2026,http://ufcstats.com/fight-details/60949f33201415ca
UFC 327: Prochazka vs. Ulberg,04/11/2026,http://ufcstats.com/fight-details/10ab34056720b6b4
UFC 327: Prochazka vs. Ulberg,04/11/2026,http://ufcstats.com/fight-details/b4e16fb13153efdc
UFC 327: Prochazka vs. Ulberg,04/11/2026,http://ufcstats.com/fight-details/62b5ce408c150fa8
UFC 327: Prochazka vs. Ulberg,04/11/2026,http://ufcstats.com/fight-details/f506977877074aa6
UFC 327: Prochazka vs. Ulberg,04/11/2026,http://ufcstats.com/fight-details/81d20c833e9a76eb
UFC 327: Prochazka vs. Ulberg,04/11/2026,http://ufcstats.com/fight-details/20868a67bea63129
UFC 327: Prochazka vs. Ulberg,04/11/2026,http://ufcstats.com/fight-details/5b49c3d36907c6df
UFC Fight Night: Moicano vs. Duncan,04/04/2026,http://ufcstats.com/fight-details/d69bd8e53ec858dc
UFC Fight Night: Moicano vs. Duncan,04/04/2026,http://ufcstats.com/fight-details/721642e7de112e9e
UFC Fight Night: Moicano vs. Duncan,04/04/2026,http://ufcstats.com/fight-details/ad487d1c6141d90a
UFC Fight Night: Moicano vs. Duncan,04/04/2026,http://ufcstats.com/fight-details/fef80c98b2fba70c
UFC Fight Night: Moicano vs. Duncan,04/04/2026,http://ufcstats.com/fight-details/c27bec45d5a29a2c
UFC Fight Night: Moicano vs. Duncan,04/04/2026,http://ufcstats.com/fight-details/7924f10aac3543de
UFC Fight Night: Moicano vs. Duncan,04/04/2026,http://ufcstats.com/fight-details/0760bc02280574dd
UFC Fight Night: Moicano vs. Duncan,04/04/2026,http://ufcstats.com/fight-details/af2a9d47ca8115e4
UFC Fight Night: Moicano vs. Duncan,04/04/2026,http://ufcstats.com/fight-details/9c9c26679701b84d
UFC Fight Night: Moicano vs. Duncan,04/04/2026,http://ufcstats.com/fight-details/74bb036ef0493bf7
UFC Fight Night: Moicano vs. Duncan,04/04/2026,http://ufcstats.com/fight-details/e284a194fb4648a9
UFC Fight Night: Moicano vs. Duncan,04/04/2026,http://ufcstats.com/fight-details/caf13346cbcfdb03
UFC Fight Night: Moicano vs. Duncan,04/04/2026,http://ufcstats.com/fight-details/a5a749aa0061fdb4
UFC Fight Night: Adesanya vs. Pyfer,03/28/2026,http://ufcstats.com/fight-details/85e94a6c071fd9fa
UFC Fight Night: Adesanya vs. Pyfer,03/28/2026,http://ufcstats.com/fight-details/9a0ecee6e8ca173f
UFC Fight Night: Adesanya vs. Pyfer,03/28/2026,http://ufcstats.com/fight-details/6102e7a6dcbc62f0
UFC Fight Night: Adesanya vs. Pyfer,03/28/2026,http://ufcstats.com/fight-details/f9f5071b993a5f4b
UFC Fight Night: Adesanya vs. Pyfer,03/28/2026,http://ufcstats.com/fight-details/e32dc26b11d1f81d
UFC Fight Night: Adesanya vs. Pyfer,03/28/2026,http://ufcstats.com/fight-details/a76e14495e61cf19
UFC Fight Night: Adesanya vs. Pyfer,03/28/2026,http://ufcstats.com/fight-details/fa96d6252579b51e
UFC Fight Night: Adesanya vs. Pyfer,03/28/2026,http://ufcstats.com/fight-details/689384b01b40ef5c
UFC Fight Night: Adesanya vs. Pyfer,03/28/2026,http://ufcstats.com/fight-details/08d4e3864c44f8a5
UFC Fight Night: Adesanya vs. Pyfer,03/28/2026,http://ufcstats.com/fight-details/1c50e43770ba84fc
UFC Fight Night: Adesanya vs. Pyfer,03/28/2026,http://ufcstats.com/fight-details/dbf1ee1a1912c735
UFC Fight Night: Adesanya vs. Pyfer,03/28/2026,http://ufcstats.com/fight-details/a997593977ba8cad
UFC Fight Night: Adesanya vs. Pyfer,03/28/2026,http://ufcstats.com/fight-details/796e1151896195aa
UFC Fight Night: Evloev vs. Murphy,03/21/2026,http://ufcstats.com/fight-details/346e3897c2ead99a
UFC Fight Night: Evloev vs. Murphy,03/21/2026,http://ufcstats.com/fight-details/fa534aaa5b997a69
UFC Fight Night: Evloev vs. Murphy,03/21/2026,http://ufcstats.com/fight-details/5ee11b727e89e8ad
UFC Fight Night: Evloev vs. Murphy,03/21/2026,http://ufcstats.com/fight-details/43e26b46cbb51985
UFC Fight Night: Evloev vs. Murphy,03/21/2026,http://ufcstats.com/fight-details/562d916f55918901
UFC Fight Night: Evloev vs. Murphy,03/21/2026,http://ufcstats.com/fight-details/4e58bcc0d27042fd
UFC Fight Night: Evloev vs. Murphy,03/21/2026,http://ufcstats.com/fight-details/3ee578ddd071ad4c
UFC Fight Night: Evloev vs. Murphy,03/21/2026,http://ufcstats.com/fight-details/3b9f50f07d9a1601
UFC Fight Night: Evloev vs. Murphy,03/21/2026,http://ufcstats.com/fight-details/90187edeeda7e6d6
UFC Fight Night: Evloev vs. Murphy,03/21/2026,http://ufcstats.com/fight-details/8817bd21b6d0a989
UFC Fight Night: Evloev vs. Murphy,03/21/2026,http://ufcstats.com/fight-details/bfd17ed83ec5b598
UFC Fight Night: Evloev vs. Murphy,03/21/2026,http://ufcstats.com/fight-details/bbe0f3653de9f6a8
UFC Fight Night: Evloev vs. Murphy,03/21/2026,http://ufcstats.com/fight-details/216bc9b661485017
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/f594fc5c2bc6237e
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/3b7b771b9578383d
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/8bee5192baec71d8
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/e0acd0cf4930671b
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/db7694f4513120d5
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/fc9168fd102e2e66
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/f26c0bdf7689aea2
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/2c330a6f7f1e55f0
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/f44b4e998b6829f6
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/c769dd861357af9f
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/cff81d681a01ae18
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/8cab057e6549afd0
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/32d371462c539bee
UFC Fight Night: Emmett vs. Vallejos,03/14/2026,http://ufcstats.com/fight-details/244285b7fd0ddece
UFC 326: Holloway vs. Oliveira 2,03/07/2026,http://ufcstats.com/fight-details/f030febede41c661
UFC 326: Holloway vs. Oliveira 2,03/07/2026,http://ufcstats.com/fight-details/d564db29997e1371
UFC 326: Holloway vs. Oliveira 2,03/07/2026,http://ufcstats.com/fight-details/bed89a91da9d04c1
UFC 326: Holloway vs. Oliveira 2,03/07/2026,http://ufcstats.com/fight-details/f02c0adc4ae629c6
UFC 326: Holloway vs. Oliveira 2,03/07/2026,http://ufcstats.com/fight-details/6a4738656c493ee9
UFC 326: Holloway vs. Oliveira 2,03/07/2026,http://ufcstats.com/fight-details/ecd16d14a138d7fb
UFC 326: Holloway vs. Oliveira 2,03/07/2026,http://ufcstats.com/fight-details/9c8d5dbd8905a715
UFC 326: Holloway vs. Oliveira 2,03/07/2026,http://ufcstats.com/fight-details/6feb49a6b7e8433c
UFC 326: Holloway vs. Oliveira 2,03/07/2026,http://ufcstats.com/fight-details/f661ef429055f8c1
UFC 326: Holloway vs. Oliveira 2,03/07/2026,http://ufcstats.com/fight-details/a22fd3735819d858
UFC 326: Holloway vs. Oliveira 2,03/07/2026,http://ufcstats.com/fight-details/cc03e698c4b7da52
UFC 326: Holloway vs. Oliveira 2,03/07/2026,http://ufcstats.com/fight-details/a5abdc461cb1538e
UFC Fight Night: Moreno vs. Kavanagh,02/28/2026,http://ufcstats.com/fight-details/1330b5c21269fe92
UFC Fight Night: Moreno vs. Kavanagh,02/28/2026,http://ufcstats.com/fight-details/36d12b31957e94db
UFC Fight Night: Moreno vs. Kavanagh,02/28/2026,http://ufcstats.com/fight-details/81f3d28d30d17378
UFC Fight Night: Moreno vs. Kavanagh,02/28/2026,http://ufcstats.com/fight-details/7df505d8260ba680
UFC Fight Night: Moreno vs. Kavanagh,02/28/2026,http://ufcstats.com/fight-details/15068d7b095ca9bd
UFC Fight Night: Moreno vs. Kavanagh,02/28/2026,http://ufcstats.com/fight-details/3b76a00f5d0400eb
UFC Fight Night: Moreno vs. Kavanagh,02/28/2026,http://ufcstats.com/fight-details/45ec0c5f19c9adbe
UFC Fight Night: Moreno vs. Kavanagh,02/28/2026,http://ufcstats.com/fight-details/c40b934d2666e351
UFC Fight Night: Moreno vs. Kavanagh,02/28/2026,http://ufcstats.com/fight-details/25ab195cefbce1d0
UFC Fight Night: Moreno vs. Kavanagh,02/28/2026,http://ufcstats.com/fight-details/6154ee95d3f4fc32
UFC Fight Night: Moreno vs. Kavanagh,02/28/2026,http://ufcstats.com/fight-details/44d58943ac8e47e1
UFC Fight Night: Moreno vs. Kavanagh,02/28/2026,http://ufcstats.com/fight-details/581292ffe5b09344
UFC Fight Night: Moreno vs. Kavanagh,02/28/2026,http://ufcstats.com/fight-details/c6a85b67fdd2ef3d
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/8d740c844353ae0e
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/dd12bf51c5ed7f1e
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/dc6f6c8228390ebb
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/04b7bcc0e8488604
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/54437b8dba3a6110
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/372d1dee0db8dbee
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/202d3277e569ad03
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/7ffdaa44fc8d111b
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/ac39c1f00ae31e58
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/fd56a469e4589ebc
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/8f9896e60047007f
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/508e622130b0a84d
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/5b97f47cdd355cbe
UFC Fight Night: Strickland vs. Hernandez,02/21/2026,http://ufcstats.com/fight-details/6e78d874097a3d22
UFC Fight Night: Bautista vs. Oliveira,02/07/2026,http://ufcstats.com/fight-details/fb4b1754d510b0d0
UFC Fight Night: Bautista vs. Oliveira,02/07/2026,http://ufcstats.com/fight-details/dbbf8334a2600895
UFC Fight Night: Bautista vs. Oliveira,02/07/2026,http://ufcstats.com/fight-details/a5c5f76cf0a7c784
UFC Fight Night: Bautista vs. Oliveira,02/07/2026,http://ufcstats.com/fight-details/8fea32ab0445859c
UFC Fight Night: Bautista vs. Oliveira,02/07/2026,http://ufcstats.com/fight-details/2a26c0cfa06265b7
UFC Fight Night: Bautista vs. Oliveira,02/07/2026,http://ufcstats.com/fight-details/6cca11f353a2b42d
UFC Fight Night: Bautista vs. Oliveira,02/07/2026,http://ufcstats.com/fight-details/f964d2dda87f25f0
UFC Fight Night: Bautista vs. Oliveira,02/07/2026,http://ufcstats.com/fight-details/abefaf1807941ee4
UFC Fight Night: Bautista vs. Oliveira,02/07/2026,http://ufcstats.com/fight-details/cc5c5a8cff4c1ae9
UFC Fight Night: Bautista vs. Oliveira,02/07/2026,http://ufcstats.com/fight-details/86df0e75f41784d8
UFC Fight Night: Bautista vs. Oliveira,02/07/2026,http://ufcstats.com/fight-details/84e8ccc3c97c2b4c
UFC Fight Night: Bautista vs. Oliveira,02/07/2026,http://ufcstats.com/fight-details/9d30c887e8bd8824
UFC Fight Night: Bautista vs. Oliveira,02/07/2026,http://ufcstats.com/fight-details/2bbfbb234c255249
UFC 325: Volkanovski vs. Lopes 2,01/31/2026,http://ufcstats.com/fight-details/b06b43670238c2d8
UFC 325: Volkanovski vs. Lopes 2,01/31/2026,http://ufcstats.com/fight-details/a7ae8f6eb5fc3a79
UFC 325: Volkanovski vs. Lopes 2,01/31/2026,http://ufcstats.com/fight-details/57d7a683b85bb87b
UFC 325: Volkanovski vs. Lopes 2,01/31/2026,http://ufcstats.com/fight-details/67765535bd0b6bdf
UFC 325: Volkanovski vs. Lopes 2,01/31/2026,http://ufcstats.com/fight-details/32e9bc4d0a19a923
UFC 325: Volkanovski vs. Lopes 2,01/31/2026,http://ufcstats.com/fight-details/d94f1b32a81e3fa1
UFC 325: Volkanovski vs. Lopes 2,01/31/2026,http://ufcstats.com/fight-details/47362cae6ba0e077
UFC 325: Volkanovski vs. Lopes 2,01/31/2026,http://ufcstats.com/fight-details/0047f8aadca1936f
UFC 325: Volkanovski vs. Lopes 2,01/31/2026,http://ufcstats.com/fight-details/78912b78aa946375
UFC 325: Volkanovski vs. Lopes 2,01/31/2026,http://ufcstats.com/fight-details/4c1e7e1765a5438a
UFC 325: Volkanovski vs. Lopes 2,01/31/2026,http://ufcstats.com/fight-details/ad14c502c9c5a7e9
UFC 325: Volkanovski vs. Lopes 2,01/31/2026,http://ufcstats.com/fight-details/780bae82bdfc7112
UFC 325: Volkanovski vs. Lopes 2,01/31/2026,http://ufcstats.com/fight-details/5c73e0013b859664
UFC 324: Gaethje vs. Pimblett,01/24/2026,http://ufcstats.com/fight-details/fa4b3f5ce8055921
UFC 324: Gaethje vs. Pimblett,01/24/2026,http://ufcstats.com/fight-details/007e8e0d4a39d82c
UFC 324: Gaethje vs. Pimblett,01/24/2026,http://ufcstats.com/fight-details/d93ee3860196c4ae
UFC 324: Gaethje vs. Pimblett,01/24/2026,http://ufcstats.com/fight-details/d63c9aa4f4873001
UFC 324: Gaethje vs. Pimblett,01/24/2026,http://ufcstats.com/fight-details/836a188a90e479a5
